,Source,Sink,Time,Value
2123,PGE_bay,PGE_valley,84,0.0
2124,PGE_bay,PGE_valley,85,0.0
2125,PGE_bay,PGE_valley,86,0.0
2126,PGE_bay,PGE_valley,87,0.0
2127,PGE_bay,PGE_valley,88,0.0
2128,PGE_bay,PGE_valley,89,0.0
2129,PGE_bay,PGE_valley,90,0.0
2130,PGE_bay,PGE_valley,91,0.0
2131,PGE_bay,PGE_valley,92,0.0
2132,PGE_bay,PGE_valley,93,0.0
2133,PGE_bay,PGE_valley,94,0.0
2134,PGE_bay,PGE_valley,95,0.0
2135,PGE_bay,PGE_valley,96,0.0
2136,PGE_bay,PNW,73,0.0
2137,PGE_bay,PNW,74,0.0
2138,PGE_bay,PNW,75,0.0
2139,PGE_bay,PNW,76,0.0
2140,PGE_bay,PNW,77,0.0
2141,PGE_bay,PNW,78,0.0
2142,PGE_bay,PNW,79,0.0
2143,PGE_bay,PNW,80,0.0
2144,PGE_bay,PNW,81,0.0
2145,PGE_bay,PNW,82,0.0
2146,PGE_bay,PNW,83,0.0
2147,PGE_bay,PNW,84,0.0
2148,PGE_bay,PNW,85,0.0
2149,PGE_bay,PNW,86,0.0
2150,PGE_bay,PNW,87,0.0
2151,PGE_bay,PNW,88,0.0
2152,PGE_bay,PNW,89,0.0
2153,PGE_bay,PNW,90,0.0
2154,PGE_bay,PNW,91,0.0
2155,PGE_bay,PNW,92,0.0
2156,PGE_bay,PNW,93,0.0
2157,PGE_bay,PNW,94,0.0
2158,PGE_bay,PNW,95,0.0
2159,PGE_bay,PNW,96,0.0
2160,PGE_valley,SCE,73,0.0
2161,PGE_valley,SCE,74,0.0
2162,PGE_valley,SCE,75,0.0
2163,PGE_valley,SCE,76,0.0
2164,PGE_valley,SCE,77,0.0
2165,PGE_valley,SCE,78,0.0
2166,PGE_valley,SCE,79,0.0
2167,PGE_valley,SCE,80,60.131130521935056
2168,PGE_valley,SCE,81,0.0
2169,PGE_valley,SCE,82,0.0
2170,PGE_valley,SCE,83,0.0
2171,PGE_valley,SCE,84,0.0
2172,PGE_valley,SCE,85,0.0
2173,PGE_valley,SCE,86,0.0
2174,PGE_valley,SCE,87,0.0
2175,PGE_valley,SCE,88,0.0
2176,PGE_valley,SCE,89,290.27096376512947
2177,PGE_valley,SCE,90,97.85300663164703
2178,PGE_valley,SCE,91,494.94260306835076
2179,PGE_valley,SCE,92,377.56404406843853
2180,PGE_valley,SCE,93,603.8066873138023
2181,PGE_valley,SCE,94,565.4107418459163
2182,PGE_valley,SCE,95,0.0
2183,PGE_valley,SCE,96,0.0
2184,PGE_valley,SDGE,73,0.0
2185,PGE_valley,SDGE,74,0.0
2186,PGE_valley,SDGE,75,0.0
2187,PGE_valley,SDGE,76,0.0
2188,PGE_valley,SDGE,77,0.0
2189,PGE_valley,SDGE,78,0.0
2190,PGE_valley,SDGE,79,0.0
2191,PGE_valley,SDGE,80,0.0
2192,PGE_valley,SDGE,81,0.0
2193,PGE_valley,SDGE,82,0.0
2194,PGE_valley,SDGE,83,0.0
2195,PGE_valley,SDGE,84,0.0
2196,PGE_valley,SDGE,85,0.0
2197,PGE_valley,SDGE,86,0.0
2198,PGE_valley,SDGE,87,0.0
2199,PGE_valley,SDGE,88,0.0
2200,PGE_valley,SDGE,89,0.0
2201,PGE_valley,SDGE,90,0.0
2202,PGE_valley,SDGE,91,0.0
2203,PGE_valley,SDGE,92,0.0
2204,PGE_valley,SDGE,93,0.0
2205,PGE_valley,SDGE,94,0.0
2206,PGE_valley,SDGE,95,0.0
2207,PGE_valley,SDGE,96,0.0
2208,PGE_valley,PGE_bay,73,3215.403357042607
2209,PGE_valley,PGE_bay,74,2938.3457839199073
2210,PGE_valley,PGE_bay,75,2873.2150022713035
2211,PGE_valley,PGE_bay,76,2738.518939122456
2212,PGE_valley,PGE_bay,77,2940.39361971424
2213,PGE_valley,PGE_bay,78,3076.443056951033
2214,PGE_valley,PGE_bay,79,3485.520395784324
2215,PGE_valley,PGE_bay,80,4068.2611619611853
2216,PGE_valley,PGE_bay,81,4307.103626053065
2217,PGE_valley,PGE_bay,82,4523.588713994313
2218,PGE_valley,PGE_bay,83,4580.222098567953
2219,PGE_valley,PGE_bay,84,4175.802107189743
2220,PGE_valley,PGE_bay,85,4036.9288459071313
2221,PGE_valley,PGE_bay,86,3953.519175851826
2222,PGE_valley,PGE_bay,87,3802.7398354643638
2223,PGE_valley,PGE_bay,88,3893.362538313326
2224,PGE_valley,PGE_bay,89,4012.8397216450685
2225,PGE_valley,PGE_bay,90,4255.210650250094
2226,PGE_valley,PGE_bay,91,4459.094679136474
2227,PGE_valley,PGE_bay,92,4426.943437233604
2228,PGE_valley,PGE_bay,93,4048.782628614189
2229,PGE_valley,PGE_bay,94,4059.3615592013857
2230,PGE_valley,PGE_bay,95,3830.5713198114217
2231,PGE_valley,PGE_bay,96,3418.591063006052
2232,PGE_valley,PGE_valley,73,0.0
2233,PGE_valley,PGE_valley,74,0.0
2234,PGE_valley,PGE_valley,75,0.0
2235,PGE_valley,PGE_valley,76,0.0
2236,PGE_valley,PGE_valley,77,0.0
2237,PGE_valley,PGE_valley,78,0.0
2238,PGE_valley,PGE_valley,79,0.0
2239,PGE_valley,PGE_valley,80,0.0
2240,PGE_valley,PGE_valley,81,0.0
2241,PGE_valley,PGE_valley,82,0.0
2242,PGE_valley,PGE_valley,83,0.0
2243,PGE_valley,PGE_valley,84,0.0
2244,PGE_valley,PGE_valley,85,0.0
2245,PGE_valley,PGE_valley,86,0.0
2246,PGE_valley,PGE_valley,87,0.0
2247,PGE_valley,PGE_valley,88,0.0
2248,PGE_valley,PGE_valley,89,0.0
2249,PGE_valley,PGE_valley,90,0.0
2250,PGE_valley,PGE_valley,91,0.0
2251,PGE_valley,PGE_valley,92,0.0
2252,PGE_valley,PGE_valley,93,0.0
2253,PGE_valley,PGE_valley,94,0.0
2254,PGE_valley,PGE_valley,95,0.0
2255,PGE_valley,PGE_valley,96,0.0
2256,PGE_valley,PNW,73,0.0
2257,PGE_valley,PNW,74,0.0
2258,PGE_valley,PNW,75,0.0
2259,PGE_valley,PNW,76,0.0
2260,PGE_valley,PNW,77,0.0
2261,PGE_valley,PNW,78,0.0
2262,PGE_valley,PNW,79,0.0
2263,PGE_valley,PNW,80,0.0
2264,PGE_valley,PNW,81,0.0
2265,PGE_valley,PNW,82,0.0
2266,PGE_valley,PNW,83,0.0
2267,PGE_valley,PNW,84,0.0
2268,PGE_valley,PNW,85,0.0
2269,PGE_valley,PNW,86,0.0
2270,PGE_valley,PNW,87,0.0
2271,PGE_valley,PNW,88,0.0
2272,PGE_valley,PNW,89,0.0
2273,PGE_valley,PNW,90,0.0
2274,PGE_valley,PNW,91,0.0
2275,PGE_valley,PNW,92,0.0
2276,PGE_valley,PNW,93,0.0
2277,PGE_valley,PNW,94,0.0
2278,PGE_valley,PNW,95,0.0
2279,PGE_valley,PNW,96,0.0
2280,PNW,SCE,73,0.0
2281,PNW,SCE,74,0.0
2282,PNW,SCE,75,0.0
2283,PNW,SCE,76,0.0
2284,PNW,SCE,77,0.0
2285,PNW,SCE,78,0.0
2286,PNW,SCE,79,0.0
2287,PNW,SCE,80,0.0
2288,PNW,SCE,81,0.0
2289,PNW,SCE,82,0.0
2290,PNW,SCE,83,0.0
2291,PNW,SCE,84,0.0
2292,PNW,SCE,85,0.0
2293,PNW,SCE,86,0.0
2294,PNW,SCE,87,0.0
2295,PNW,SCE,88,0.0
2296,PNW,SCE,89,0.0
2297,PNW,SCE,90,0.0
2298,PNW,SCE,91,0.0
2299,PNW,SCE,92,0.0
2300,PNW,SCE,93,0.0
2301,PNW,SCE,94,0.0
2302,PNW,SCE,95,0.0
2303,PNW,SCE,96,0.0
2304,PNW,SDGE,73,0.0
2305,PNW,SDGE,74,0.0
2306,PNW,SDGE,75,0.0
2307,PNW,SDGE,76,0.0
2308,PNW,SDGE,77,0.0
2309,PNW,SDGE,78,0.0
2310,PNW,SDGE,79,0.0
2311,PNW,SDGE,80,0.0
2312,PNW,SDGE,81,0.0
2313,PNW,SDGE,82,0.0
2314,PNW,SDGE,83,0.0
2315,PNW,SDGE,84,0.0
2316,PNW,SDGE,85,0.0
2317,PNW,SDGE,86,0.0
2318,PNW,SDGE,87,0.0
2319,PNW,SDGE,88,0.0
2320,PNW,SDGE,89,0.0
2321,PNW,SDGE,90,0.0
2322,PNW,SDGE,91,0.0
2323,PNW,SDGE,92,0.0
2324,PNW,SDGE,93,0.0
2325,PNW,SDGE,94,0.0
2326,PNW,SDGE,95,0.0
2327,PNW,SDGE,96,0.0
2328,PNW,PGE_bay,73,0.0
2329,PNW,PGE_bay,74,0.0
2330,PNW,PGE_bay,75,0.0
2331,PNW,PGE_bay,76,0.0
2332,PNW,PGE_bay,77,0.0
2333,PNW,PGE_bay,78,0.0
2334,PNW,PGE_bay,79,0.0
2335,PNW,PGE_bay,80,0.0
2336,PNW,PGE_bay,81,0.0
2337,PNW,PGE_bay,82,0.0
2338,PNW,PGE_bay,83,0.0
2339,PNW,PGE_bay,84,0.0
2340,PNW,PGE_bay,85,0.0
2341,PNW,PGE_bay,86,0.0
2342,PNW,PGE_bay,87,0.0
2343,PNW,PGE_bay,88,0.0
2344,PNW,PGE_bay,89,0.0
2345,PNW,PGE_bay,90,0.0
2346,PNW,PGE_bay,91,0.0
2347,PNW,PGE_bay,92,0.0
2348,PNW,PGE_bay,93,0.0
2349,PNW,PGE_bay,94,0.0
2350,PNW,PGE_bay,95,0.0
2351,PNW,PGE_bay,96,0.0
2352,PNW,PGE_valley,73,4200.0
2353,PNW,PGE_valley,74,4200.0
2354,PNW,PGE_valley,75,4200.0
2355,PNW,PGE_valley,76,4200.0
2356,PNW,PGE_valley,77,4200.0
2357,PNW,PGE_valley,78,4200.0
2358,PNW,PGE_valley,79,4200.0
2359,PNW,PGE_valley,80,4200.0
2360,PNW,PGE_valley,81,4200.0
2361,PNW,PGE_valley,82,4200.0
2362,PNW,PGE_valley,83,4200.0
2363,PNW,PGE_valley,84,4200.0
2364,PNW,PGE_valley,85,4200.0
2365,PNW,PGE_valley,86,4200.0
2366,PNW,PGE_valley,87,4200.0
2367,PNW,PGE_valley,88,4200.0
2368,PNW,PGE_valley,89,4200.0
2369,PNW,PGE_valley,90,4200.0
2370,PNW,PGE_valley,91,4200.0
2371,PNW,PGE_valley,92,4200.0
2372,PNW,PGE_valley,93,4200.0
2373,PNW,PGE_valley,94,4200.0
2374,PNW,PGE_valley,95,4200.0
2375,PNW,PGE_valley,96,4200.0
2376,PNW,PNW,73,0.0
2377,PNW,PNW,74,0.0
2378,PNW,PNW,75,0.0
2379,PNW,PNW,76,0.0
2380,PNW,PNW,77,0.0
2381,PNW,PNW,78,0.0
2382,PNW,PNW,79,0.0
2383,PNW,PNW,80,0.0
2384,PNW,PNW,81,0.0
2385,PNW,PNW,82,0.0
2386,PNW,PNW,83,0.0
2387,PNW,PNW,84,0.0
2388,PNW,PNW,85,0.0
2389,PNW,PNW,86,0.0
2390,PNW,PNW,87,0.0
2391,PNW,PNW,88,0.0
2392,PNW,PNW,89,0.0
2393,PNW,PNW,90,0.0
2394,PNW,PNW,91,0.0
2395,PNW,PNW,92,0.0
2396,PNW,PNW,93,0.0
2397,PNW,PNW,94,0.0
2398,PNW,PNW,95,0.0
2399,PNW,PNW,96,0.0
